,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,MIN,Game_ID,Team_ID,GAME_DATE,MATCHUP,WL
0,0022200609,1610612743,DEN,Denver,1628432,Davon Reed,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,103.1,80.0,90.1,100.0,13.0,-20.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.136,0.2,0.258,104.18,112.7,93.91,5,0.438,1.9166666666666665,0022200609,1610612743,"JAN 09, 2023",DEN vs. LAL,W
1,0022200537,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,3.0,4.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,6.0,2.0,0.0,1.0,1.0,6.0,-16.0,117.9,124.5,146.9,151.0,-29.0,-26.5,0.3,6.0,54.5,0.1,0.273,0.19,9.1,0.75,0.676,0.093,0.091,104.63,100.49,83.74,49,0.123,23.883333333333333,0022200537,1610612762,"DEC 30, 2022",UTA @ SAC,L
2,0022200537,1610612762,UTA,Utah,1627736,Malik Beasley,4.0,13.0,0.308,1.0,7.0,0.143,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,9.0,-4.0,114.6,116.3,117.9,122.0,-3.3,-5.7,0.188,1.5,16.7,0.053,0.13,0.095,11.1,0.346,0.346,0.283,0.285,105.75,103.21,86.01,49,0.05,23.016666666666666,0022200537,1610612762,"DEC 30, 2022",UTA @ SAC,L
3,0022200723,1610612743,DEN,Denver,1628432,Davon Reed,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-10.0,74.4,73.7,103.8,102.7,-29.4,-29.0,0.0,0.0,0.0,0.048,0.353,0.184,16.7,0.0,0.0,0.136,0.141,111.29,112.43,93.69,38,-0.034,16.016666666666666,0022200723,1610612743,"JAN 25, 2023",DEN @ MIL,L
4,0022201179,1610612764,WAS,Washington,1629134,Kendrick Nunn,9.0,17.0,0.529,5.0,6.0,0.833,1.0,2.0,0.5,1.0,6.0,7.0,6.0,2.0,1.0,1.0,2.0,24.0,-2.0,134.8,131.4,133.2,138.0,1.5,-6.6,0.375,6.0,24.0,0.037,0.24,0.135,4.0,0.676,0.671,0.339,0.347,108.37,107.81,89.84,51,0.204,22.483333333333334,0022201179,1610612764,"APR 04, 2023",WAS vs. MIL,L
5,0022201050,1610612741,CHI,Chicago,201976,Patrick Beverley,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,1.0,2.0,6.0,4.0,13.0,132.3,130.0,108.5,108.3,23.8,21.7,0.138,2.0,44.4,0.0,0.167,0.104,22.2,0.667,0.667,0.079,0.082,91.74,92.6,77.17,60,0.048,31.1,0022201050,1610612741,"MAR 17, 2023",CHI vs. MIN,W
6,0022201056,1610612746,LAC,LA,201566,Russell Westbrook,5.0,14.0,0.357,0.0,3.0,0.0,4.0,7.0,0.571,2.0,3.0,5.0,9.0,1.0,0.0,6.0,2.0,14.0,-15.0,101.6,101.3,117.4,120.0,-15.8,-18.8,0.31,1.5,28.1,0.053,0.083,0.068,18.8,0.357,0.41,0.256,0.259,104.53,103.55,86.29,80,0.05,37.083333333333336,0022201056,1610612746,"MAR 18, 2023",LAC vs. ORL,L
7,0022200820,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,10.0,-27.0,84.7,84.4,144.6,144.4,-59.9,-60.0,0.25,3.0,27.3,0.048,0.077,0.059,9.1,0.714,0.714,0.163,0.167,108.81,109.0,90.83,45,0.102,19.816666666666666,0022200820,1610612750,"FEB 07, 2023",MIN @ DEN,L
8,0022200820,1610612750,MIN,Minnesota,1630346,Matt Ryan,4.0,8.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,11.0,-4.0,135.4,132.6,133.1,135.4,2.3,-2.8,0.235,4.0,30.8,0.0,0.1,0.056,7.7,0.688,0.688,0.18,0.184,100.51,100.64,83.87,46,0.085,22.416666666666668,0022200820,1610612750,"FEB 07, 2023",MIN @ DEN,L
9,0022200820,1610612743,DEN,Denver,1628432,Davon Reed,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,5.0,-2.0,131.9,129.0,144.0,140.0,-12.1,-11.0,0.133,0.0,25.0,0.077,0.333,0.182,0.0,0.417,0.417,0.176,0.186,102.95,105.58,87.98,31,0.074,13.866666666666667,0022200820,1610612743,"FEB 07, 2023",DEN vs. MIN,W
10,0022200689,1610612762,UTA,Utah,1627736,Malik Beasley,4.0,11.0,0.364,4.0,10.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,12.0,-14.0,101.4,104.8,132.7,129.0,-31.3,-24.3,0.0,0.0,0.0,0.029,0.107,0.063,8.3,0.545,0.545,0.16,0.164,94.41,94.14,78.45,63,0.047,31.866666666666667,0022200689,1610612762,"JAN 20, 2023",UTA vs. BKN,L
11,0022200689,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,3.0,9.0,0.333,1.0,2.0,0.5,2.0,4.0,0.5,4.0,5.0,9.0,2.0,1.0,0.0,1.0,2.0,9.0,5.0,119.9,113.5,101.3,100.0,18.5,13.5,0.222,2.0,14.3,0.182,0.278,0.225,7.1,0.389,0.418,0.279,0.292,96.58,99.87,83.22,37,0.117,17.783333333333335,0022200689,1610612762,"JAN 20, 2023",UTA vs. BKN,L
12,0022200167,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,6.0,14.0,0.429,4.0,9.0,0.444,4.0,4.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,3.0,2.0,20.0,-5.0,115.3,114.1,117.9,119.4,-2.6,-5.4,0.286,2.0,24.0,0.034,0.029,0.031,12.0,0.571,0.635,0.241,0.243,103.21,103.06,85.89,71,0.091,33.3,0022200167,1610612750,"NOV 09, 2022",MIN vs. PHX,L
13,0022200879,1610612762,UTA,Utah,1629308,Juan Toscano-Anderson,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,1.0,9.0,10.0,1.0,1.0,0.0,1.0,1.0,7.0,-2.0,108.9,113.2,111.5,119.2,-2.6,-6.0,0.048,1.0,14.3,0.04,0.257,0.167,14.3,0.7,0.7,0.092,0.094,106.07,100.63,83.85,53,0.141,25.05,0022200879,1610612762,"FEB 15, 2023",UTA @ MEM,L
14,0022200879,1610612762,UTA,Utah,1627745,Damian Jones,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,10.0,134.2,150.0,78.0,87.5,56.3,62.5,0.0,0.0,0.0,0.0,0.154,0.091,0.0,0.75,0.717,0.238,0.239,112.19,100.17,83.48,16,0.149,7.666666666666667,0022200879,1610612762,"FEB 15, 2023",UTA @ MEM,L
15,0022200224,1610612764,WAS,Washington,1629060,Rui Hachimura,6.0,11.0,0.545,1.0,3.0,0.333,0.0,0.0,0.0,1.0,7.0,8.0,3.0,0.0,0.0,1.0,2.0,13.0,-2.0,100.8,100.0,101.0,106.9,-0.2,-6.9,0.188,3.0,20.0,0.031,0.226,0.127,6.7,0.591,0.591,0.182,0.186,102.09,99.66,83.05,60,0.136,28.416666666666668,0022200224,1610612764,"NOV 18, 2022",WAS vs. MIA,W
16,0022200985,1610612764,WAS,Washington,1629134,Kendrick Nunn,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200985,1610612764,"MAR 08, 2023",WAS vs. ATL,L
17,0022201004,1610612746,LAC,LA,201566,Russell Westbrook,3.0,8.0,0.375,0.0,2.0,0.0,1.0,3.0,0.333,0.0,5.0,5.0,3.0,1.0,0.0,3.0,2.0,7.0,1.0,100.8,100.0,95.8,97.8,5.0,2.2,0.188,1.0,21.4,0.0,0.156,0.088,21.4,0.375,0.376,0.216,0.222,96.84,96.21,80.17,46,0.049,22.95,0022201004,1610612746,"MAR 11, 2023",LAC vs. NYK,W
18,0022200423,1610612750,MIN,Minnesota,1630346,Matt Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,163.9,160.0,60.0,50.0,103.9,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,101.54,84.62,5,0.0,2.6,0022200423,1610612750,"DEC 14, 2022",MIN @ LAC,L
19,0022200297,1610612753,ORL,Orlando,1628964,Mo Bamba,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,-13.0,91.3,95.5,153.2,154.5,-61.8,-59.1,0.0,0.0,0.0,0.0,0.143,0.059,25.0,0.5,0.5,0.167,0.167,93.38,90.9,75.75,22,0.009,11.616666666666667,0022200297,1610612753,"NOV 27, 2022",ORL vs. PHI,L
20,0022200563,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,7.0,12.0,0.583,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,1.0,1.0,2.0,1.0,14.0,2.0,124.7,124.1,116.4,116.1,8.3,8.0,0.118,1.0,12.5,0.172,0.19,0.18,12.5,0.583,0.583,0.215,0.223,103.71,104.13,86.77,54,0.139,25.35,0022200563,1610612762,"JAN 03, 2023",UTA vs. SAC,L
21,0022200563,1610612762,UTA,Utah,1627736,Malik Beasley,5.0,12.0,0.417,3.0,9.0,0.333,3.0,3.0,1.0,1.0,5.0,6.0,2.0,2.0,1.0,2.0,2.0,16.0,12.0,110.5,115.4,99.0,101.6,11.5,13.8,0.111,1.0,11.8,0.032,0.179,0.102,11.8,0.542,0.601,0.195,0.195,102.55,99.03,82.52,65,0.138,30.783333333333335,0022200563,1610612762,"JAN 03, 2023",UTA vs. SAC,L
22,0022200774,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,11.0,23.0,0.478,7.0,17.0,0.412,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,6.0,29.0,3.0,99.1,101.3,99.1,100.0,0.0,1.3,0.105,0.67,7.1,0.0,0.071,0.029,10.7,0.63,0.63,0.31,0.314,105.47,103.81,86.51,76,0.101,34.68333333333333,0022200774,1610612750,"FEB 01, 2023",MIN vs. GSW,W
23,0022200774,1610612750,MIN,Minnesota,1630346,Matt Ryan,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200774,1610612750,"FEB 01, 2023",MIN vs. GSW,W
24,0022200912,1610612764,WAS,Washington,1629134,Kendrick Nunn,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,-15.0,75.4,74.1,121.7,129.6,-46.3,-55.6,0.2,1.0,11.1,0.0,0.077,0.032,11.1,0.286,0.286,0.235,0.262,90.04,87.95,73.29,27,0.0,14.733333333333333,0022200912,1610612764,"FEB 26, 2023",WAS @ CHI,L
25,0022200912,1610612741,CHI,Chicago,201976,Patrick Beverley,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,9.0,121.5,120.8,100.3,102.1,21.2,18.8,0.048,1.0,16.7,0.087,0.115,0.102,16.7,0.0,0.0,0.096,0.097,88.75,88.24,73.53,48,-0.038,26.116666666666667,0022200912,1610612741,"FEB 26, 2023",CHI vs. WAS,W
26,0022200571,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,1.0,6.0,0.167,1.0,4.0,0.25,6.0,8.0,0.75,2.0,1.0,3.0,7.0,1.0,0.0,1.0,1.0,9.0,-3.0,104.2,103.6,107.8,115.4,-3.5,-11.7,0.389,7.0,38.9,0.087,0.038,0.061,5.6,0.25,0.473,0.18,0.191,103.73,100.57,83.81,55,0.127,25.533333333333335,0022200571,1610612750,"JAN 04, 2023",MIN vs. POR,W
27,0022200571,1610612750,MIN,Minnesota,1630346,Matt Ryan,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200571,1610612750,"JAN 04, 2023",MIN vs. POR,W
28,0022200546,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0,-12.0,118.6,116.7,148.8,154.3,-30.2,-37.6,0.083,0.0,20.0,0.231,0.182,0.208,0.0,0.333,0.515,0.1,0.104,99.44,98.5,82.08,36,0.04,17.3,0022200546,1610612762,"DEC 31, 2022",UTA vs. MIA,L
29,0022200546,1610612762,UTA,Utah,1627736,Malik Beasley,6.0,11.0,0.545,5.0,8.0,0.625,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,17.0,-7.0,136.5,137.1,147.1,152.8,-10.5,-15.6,0.286,0.0,15.4,0.0,0.167,0.088,0.0,0.773,0.773,0.275,0.281,95.09,93.05,77.54,35,0.162,18.316666666666666,0022200546,1610612762,"DEC 31, 2022",UTA vs. MIA,L
30,0022200176,1610612743,DEN,Denver,1628432,Davon Reed,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0,60.0,60.0,80.0,80.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,1.5,0.333,0.4,112.06,112.06,93.39,5,0.333,2.15,0022200176,1610612743,"NOV 11, 2022",DEN @ BOS,L
31,0022200258,1610612743,DEN,Denver,1628432,Davon Reed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-8.0,73.9,68.8,106.3,111.8,-32.3,-43.0,0.0,0.0,0.0,0.0,0.286,0.167,50.0,0.0,0.0,0.111,0.118,95.49,96.19,80.16,16,-0.077,8.233333333333333,0022200258,1610612743,"NOV 22, 2022",DEN vs. DET,L
32,0022200051,1610612743,DEN,Denver,1628432,Davon Reed,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-3.0,100.7,100.0,122.0,133.3,-21.2,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.375,0.375,0.238,0.265,105.56,101.5,84.58,17,-0.074,7.566666666666666,0022200051,1610612743,"OCT 24, 2022",DEN @ POR,L
33,0022200437,1610612743,DEN,Denver,1628432,Davon Reed,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,114.5,111.1,109.9,111.1,4.7,0.0,0.154,0.0,50.0,0.067,0.063,0.065,0.0,0.0,0.266,0.051,0.053,102.91,103.89,86.57,36,-0.008,16.633333333333333,0022200437,1610612743,"DEC 16, 2022",DEN @ LAL,L
34,0022201148,1610612741,CHI,Chicago,201976,Patrick Beverley,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,4.0,12.0,125.7,122.4,95.8,98.0,29.9,24.5,0.1,0.0,40.0,0.0,0.25,0.122,0.0,0.667,0.667,0.058,0.059,97.13,97.32,81.1,49,0.109,24.166666666666668,0022201148,1610612741,"MAR 31, 2023",CHI @ CHA,W
35,0022200185,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,-12.0,92.9,94.1,133.0,129.4,-40.1,-35.3,0.1,1.0,12.5,0.211,0.267,0.235,12.5,0.583,0.583,0.175,0.177,92.69,93.35,77.79,34,0.117,17.483333333333334,0022200185,1610612762,"NOV 12, 2022",UTA @ WAS,L
36,0022200185,1610612762,UTA,Utah,1627736,Malik Beasley,6.0,13.0,0.462,4.0,9.0,0.444,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0,2.0,16.0,-1.0,118.3,119.4,123.5,122.7,-5.2,-3.3,0.115,0.0,18.8,0.0,0.222,0.105,0.0,0.615,0.615,0.181,0.187,108.58,108.39,90.32,67,0.101,29.45,0022200185,1610612762,"NOV 12, 2022",UTA @ WAS,L
37,0022200185,1610612764,WAS,Washington,1629060,Rui Hachimura,5.0,12.0,0.417,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,11.0,-9.0,110.0,107.8,121.1,121.9,-11.1,-14.1,0.053,1.0,7.1,0.0,0.143,0.07,7.1,0.458,0.458,0.188,0.195,106.92,107.66,89.72,64,0.049,28.533333333333335,0022200185,1610612764,"NOV 12, 2022",WAS vs. UTA,W
38,0022200320,1610612743,DEN,Denver,1628432,Davon Reed,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,7.0,9.0,110.6,107.7,74.7,82.5,36.0,25.2,0.0,0.0,0.0,0.0,0.065,0.041,0.0,0.417,0.509,0.152,0.167,96.15,92.45,77.04,39,0.071,20.516666666666666,0022200320,1610612743,"NOV 30, 2022",DEN vs. HOU,W
39,0022200046,1610612753,ORL,Orlando,1628964,Mo Bamba,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,-18.0,79.0,78.1,131.4,134.4,-52.4,-56.3,0.0,0.0,0.0,0.0,0.2,0.097,40.0,0.333,0.333,0.143,0.149,110.33,109.71,91.43,32,-0.036,14.0,0022200046,1610612753,"OCT 24, 2022",ORL @ NYK,L
40,0022201168,1610612764,WAS,Washington,1629134,Kendrick Nunn,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,11.0,-5.0,114.3,110.0,139.7,135.7,-25.4,-25.7,0.0,0.0,0.0,0.0,0.25,0.091,33.3,0.917,0.917,0.265,0.282,103.53,107.08,89.23,30,0.118,13.0,0022201168,1610612764,"APR 02, 2023",WAS @ NYK,L
41,0022200076,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,4.0,15.0,0.267,2.0,7.0,0.286,1.0,2.0,0.5,0.0,4.0,4.0,7.0,7.0,1.0,2.0,1.0,11.0,12.0,110.5,107.6,88.0,88.1,22.4,19.5,0.292,3.5,28.0,0.0,0.121,0.056,8.0,0.333,0.346,0.228,0.233,102.28,103.59,86.33,66,0.131,30.816666666666666,0022200076,1610612750,"OCT 28, 2022",MIN vs. LAL,W
42,0022200849,1610612764,WAS,Washington,1629134,Kendrick Nunn,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,10.0,22.0,149.5,158.1,106.5,107.0,43.0,51.2,0.316,6.0,40.0,0.0,0.115,0.081,6.7,0.625,0.625,0.191,0.19,95.8,92.9,77.42,43,0.128,22.216666666666665,0022200849,1610612764,"FEB 11, 2023",WAS vs. IND,W
43,0022201129,1610612741,CHI,Chicago,201976,Patrick Beverley,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,9.0,-9.0,125.8,123.7,136.0,141.4,-10.3,-17.7,0.083,2.0,22.2,0.0,0.0,0.0,11.1,0.75,0.75,0.109,0.111,94.92,93.86,78.22,59,0.047,29.916666666666668,0022201129,1610612741,"MAR 27, 2023",CHI @ LAC,L
44,0022201129,1610612746,LAC,LA,201566,Russell Westbrook,6.0,11.0,0.545,0.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,10.0,3.0,0.0,3.0,0.0,12.0,16.0,129.3,133.3,111.7,113.4,17.6,19.9,0.345,3.33,40.0,0.042,0.148,0.098,12.0,0.545,0.487,0.2,0.2,102.06,99.71,83.1,69,0.107,32.733333333333334,0022201129,1610612746,"MAR 27, 2023",LAC vs. CHI,W
45,0022200907,1610612743,DEN,Denver,1628418,Thomas Bryant,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,105.7,104.8,99.0,95.5,6.7,9.3,0.0,0.0,0.0,0.048,0.28,0.174,20.0,0.25,0.25,0.109,0.11,94.66,96.83,80.69,42,0.083,21.316666666666666,0022200907,1610612743,"FEB 25, 2023",DEN @ MEM,L
46,0022200792,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,1.0,1.0,0.0,2.0,0.0,-8.0,97.5,95.0,116.4,115.0,-18.9,-20.0,0.143,0.0,50.0,0.091,0.391,0.244,0.0,0.0,0.0,0.044,0.047,104.2,106.21,88.51,40,0.123,18.083333333333332,0022200792,1610612762,"FEB 03, 2023",UTA vs. ATL,L
47,0022200792,1610612762,UTA,Utah,1627736,Malik Beasley,2.0,10.0,0.2,1.0,8.0,0.125,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,-10.0,94.8,94.7,122.6,121.1,-27.8,-26.3,0.182,2.0,15.4,0.0,0.095,0.048,7.7,0.25,0.25,0.256,0.262,103.52,104.23,86.86,38,-0.027,17.5,0022200792,1610612762,"FEB 03, 2023",UTA vs. ATL,L
48,0022200041,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0,6.0,0.0,111.2,111.3,106.0,109.3,5.2,2.1,0.273,2.0,40.0,0.043,0.071,0.059,20.0,0.4,0.51,0.153,0.152,101.1,99.53,82.95,53,0.083,25.8,0022200041,1610612750,"OCT 23, 2022",MIN @ OKC,W
49,0022201223,1610612741,CHI,Chicago,201976,Patrick Beverley,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,4.0,2.0,2.0,86.9,85.4,80.2,79.6,6.7,5.8,0.235,0.0,57.1,0.0,0.083,0.037,0.0,0.333,0.333,0.058,0.059,96.17,97.34,81.11,48,0.078,23.916666666666668,0022201223,1610612741,"APR 09, 2023",CHI vs. DET,W
50,0022200131,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,5.0,9.0,1.0,125.8,128.0,127.0,123.5,-1.2,4.5,0.182,4.0,33.3,0.08,0.2,0.133,8.3,0.643,0.643,0.143,0.146,95.71,96.21,80.17,50,0.079,25.2,0022200131,1610612762,"NOV 04, 2022",UTA @ LAL,W
51,0022200131,1610612762,UTA,Utah,1627736,Malik Beasley,1.0,7.0,0.143,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,-4.0,109.2,112.1,132.4,128.1,-23.2,-16.0,0.067,0.0,12.5,0.0,0.167,0.061,0.0,0.214,0.214,0.167,0.171,103.98,104.23,86.86,33,0.0,14.966666666666667,0022200131,1610612762,"NOV 04, 2022",UTA @ LAL,W
52,0022200638,1610612753,ORL,Orlando,1628964,Mo Bamba,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,83.7,89.3,86.2,88.9,-2.5,0.4,0.0,0.0,0.0,0.125,0.222,0.16,25.0,0.833,0.833,0.121,0.125,115.44,110.0,91.67,28,0.197,12.0,0022200638,1610612753,"JAN 13, 2023",ORL @ UTA,L
53,0022200638,1610612762,UTA,Utah,1627736,Malik Beasley,3.0,11.0,0.273,3.0,11.0,0.273,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,9.0,-21.0,79.5,76.7,109.1,108.1,-29.6,-31.4,0.133,1.0,13.3,0.0,0.067,0.034,13.3,0.409,0.409,0.183,0.189,103.09,105.48,87.9,60,0.052,27.766666666666666,0022200638,1610612762,"JAN 13, 2023",UTA vs. ORL,W
54,0022200638,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,7.0,9.0,2.0,0.0,0.0,2.0,3.0,7.0,5.0,112.4,116.7,113.9,106.3,-1.5,10.4,0.143,1.0,25.0,0.1,0.292,0.205,25.0,1.0,0.902,0.113,0.112,107.64,109.28,91.07,48,0.116,21.083333333333332,0022200638,1610612762,"JAN 13, 2023",UTA vs. ORL,W
55,0022200756,1610612753,ORL,Orlando,1628964,Mo Bamba,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,11.0,174.6,192.3,117.8,116.7,56.7,75.6,0.0,0.0,0.0,0.0,0.167,0.083,0.0,1.25,1.25,0.118,0.123,111.95,106.82,89.02,13,0.143,5.616666666666667,0022200756,1610612753,"JAN 30, 2023",ORL @ PHI,W
56,0022201227,1610612743,DEN,Denver,1628418,Thomas Bryant,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,12.0,12.0,104.5,111.4,85.5,84.1,19.0,27.3,0.0,0.0,0.0,0.045,0.318,0.182,0.0,0.75,0.75,0.143,0.148,101.99,99.54,82.95,44,0.215,21.216666666666665,0022201227,1610612743,"APR 09, 2023",DEN vs. SAC,W
57,0022200160,1610612743,DEN,Denver,1628432,Davon Reed,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200160,1610612743,"NOV 09, 2022",DEN @ IND,W
58,0022200035,1610612743,DEN,Denver,1628432,Davon Reed,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200035,1610612743,"OCT 22, 2022",DEN vs. OKC,W
